customer_key,customer_id,full_name,email,primera_compra,ultima_compra,fecha_referencia,numero_compras,unidades_compradas,unidades_devueltas,ingresos_brutos,importe_devuelto,ingresos_netos,margen_neto_estimado,ticket_medio,antiguedad_dias,recencia_dias,frecuencia_mensual,frecuencia_anual,tasa_devolucion_importe,tasa_devolucion_unidades,margen_neto_pct,cltv_historico_ingresos,cltv_historico_margen,cltv_estimado_12m_ingresos,cltv_estimado_12m_margen,lineas_coste_imputado,churn_risk_score,churn_risk_level,recommended_action,r_score,f_score,m_score,rfm_score,rfm_code,segmento_rfm
260,259,Sergio Martínez Pérez,sergio.martínez259@example.com,2020-04-19,2025-11-15,2025-12-30,23,134,1,15647.78,159.99,15487.79,6195.52,680.34,2081,45,0.3364,4.0369,0.0102,0.0075,0.4000,15487.79,6195.52,2746.44,1087.42,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
261,260,Lucía Martínez Ruiz,lucía.martínez260@example.com,2020-01-30,2025-12-24,2025-12-30,15,82,1,8602.92,149.99,8452.93,3381.44,573.53,2161,6,0.2113,2.5353,0.0174,0.0122,0.4000,8452.93,3381.44,1454.06,571.53,0,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
262,261,Javier Pérez Fernández,javier.pérez261@example.com,2020-10-08,2025-11-28,2025-12-30,22,115,5,12179.97,669.77,11510.20,4604.40,553.64,1909,32,0.3508,4.2093,0.0550,0.0435,0.4000,11510.20,4604.40,2330.40,880.96,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
263,262,Javier López Ruiz,javier.lópez262@example.com,2020-02-17,2025-09-16,2025-12-30,21,84,3,9371.64,544.88,8826.76,3530.92,446.27,2143,105,0.2983,3.5792,0.0581,0.0357,0.4000,8826.76,3530.92,1597.29,601.81,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
264,263,David Gómez Álvarez,david.gómez263@example.com,2020-03-11,2025-10-20,2025-12-30,17,103,3,11421.27,639.97,10781.30,4312.80,671.84,2120,71,0.2441,2.9289,0.0560,0.0291,0.4000,10781.30,4312.80,1967.74,743.04,1,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
265,264,Javier Álvarez López,javier.álvarez264@example.com,2020-01-21,2025-12-25,2025-12-30,23,129,4,14022.38,285.96,13736.42,5494.92,609.67,2170,5,0.3226,3.8713,0.0204,0.0310,0.4000,13736.42,5494.92,2360.22,924.89,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
266,265,Marta Pérez López,marta.pérez265@example.com,2020-03-02,2025-10-06,2025-12-30,27,146,5,19649.85,659.77,18990.08,7596.44,727.77,2129,85,0.3860,4.6321,0.0336,0.0342,0.4000,18990.08,7596.44,3371.12,1303.24,4,23,Bajo,Fidelizacion y venta cruzada,4,5,5,14,455,Clientes estrella
267,266,Laura Pérez Álvarez,laura.pérez266@example.com,2020-09-16,2025-03-17,2025-12-30,13,67,1,9704.98,189.99,9514.99,3806.20,746.54,1931,288,0.2049,2.4590,0.0196,0.0149,0.4000,9514.99,3806.20,1835.70,719.95,1,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
268,267,Carlos García García,carlos.garcía267@example.com,2020-02-02,2025-11-10,2025-12-30,23,122,2,16439.27,209.89,16229.38,6492.08,714.75,2158,50,0.3244,3.8928,0.0128,0.0164,0.4000,16229.38,6492.08,2782.41,1098.81,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
269,268,Lucía Ruiz Álvarez,lucía.ruiz268@example.com,2020-02-19,2025-12-19,2025-12-30,19,81,4,8677.21,279.96,8397.25,3359.12,456.70,2141,11,0.2701,3.2414,0.0323,0.0494,0.4000,8397.25,3359.12,1480.31,573.06,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
270,269,Marta García López,marta.garcía269@example.com,2020-03-13,2025-12-21,2025-12-30,26,129,3,13188.47,275.88,12912.59,5165.40,507.25,2118,9,0.3736,4.4837,0.0209,0.0233,0.4000,12912.59,5165.40,2274.36,890.78,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
271,270,Lucía Álvarez Pérez,lucía.álvarez270@example.com,2020-01-19,2025-04-16,2025-12-30,26,120,3,13034.21,499.97,12534.24,5013.96,501.32,2172,258,0.3644,4.3722,0.0384,0.0250,0.4000,12534.24,5013.96,2191.87,843.16,0,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
272,271,Ana Álvarez Gómez,ana.álvarez271@example.com,2020-01-08,2025-09-25,2025-12-30,25,119,2,14361.02,279.89,14081.13,5632.80,574.44,2183,96,0.3486,4.1829,0.0195,0.0168,0.4000,14081.13,5632.80,2402.82,942.46,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
273,272,Ana Sánchez Martínez,ana.sánchez272@example.com,2020-07-30,2025-10-14,2025-12-30,24,131,6,17590.63,839.67,16750.96,6700.76,732.94,1979,77,0.3691,4.4295,0.0477,0.0458,0.4000,16750.96,6700.76,3246.58,1236.71,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
274,273,Javier Sánchez Ruiz,javier.sánchez273@example.com,2020-02-09,2025-06-01,2025-12-30,21,82,1,9514.20,59.99,9454.21,3781.92,453.06,2151,212,0.2972,3.5659,0.0063,0.0122,0.4000,9454.21,3781.92,1615.56,642.19,0,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
275,274,Carlos García Sánchez,carlos.garcía274@example.com,2020-07-10,2025-09-24,2025-12-30,12,40,2,5895.89,95.89,5800.00,2320.08,491.32,1999,97,0.1827,2.1926,0.0163,0.0500,0.4000,5800.00,2320.08,1077.28,423.92,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
276,275,David García Díaz,david.garcía275@example.com,2020-04-16,2025-12-14,2025-12-30,23,105,4,10628.80,369.87,10258.93,4103.84,462.12,2084,16,0.3359,4.0311,0.0348,0.0381,0.4000,10258.93,4103.84,1862.85,719.26,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
277,276,María Pérez Álvarez,maría.pérez276@example.com,2021-01-16,2025-01-03,2025-12-30,15,80,2,11077.31,389.98,10687.33,4275.16,738.49,1809,361,0.2524,3.0286,0.0352,0.0250,0.4000,10687.33,4275.16,2236.59,863.19,0,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
278,277,Alejandro Díaz López,alejandro.díaz277@example.com,2020-01-22,2025-12-23,2025-12-30,14,82,1,9307.75,129.99,9177.76,3671.32,664.84,2169,7,0.1965,2.3575,0.0140,0.0122,0.4000,9177.76,3671.32,1567.38,618.23,1,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
279,278,David Pérez Álvarez,david.pérez278@example.com,2020-11-19,2025-11-03,2025-12-30,17,91,3,12727.20,449.88,12277.32,4911.20,748.66,1867,57,0.2771,3.3258,0.0353,0.0330,0.4000,12277.32,4911.20,2489.88,960.80,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
280,279,Javier García Martínez,javier.garcía279@example.com,2020-06-19,2025-11-26,2025-12-30,26,118,3,12384.04,579.79,11804.25,4722.00,476.31,2020,34,0.3918,4.7012,0.0468,0.0254,0.4000,11804.25,4722.00,2239.24,853.82,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
281,280,Carlos López Fernández,carlos.lópez280@example.com,2020-09-02,2025-07-29,2025-12-30,21,104,2,11986.72,499.98,11486.74,4594.96,570.80,1945,154,0.3286,3.9436,0.0417,0.0192,0.4000,11486.74,4594.96,2250.98,862.88,1,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
282,281,Ana López Martínez,ana.lópez281@example.com,2020-03-14,2025-11-27,2025-12-30,19,78,2,9018.70,139.98,8878.72,3551.68,474.67,2117,33,0.2732,3.2781,0.0155,0.0256,0.4000,8878.72,3551.68,1556.01,612.78,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
283,282,Carlos Sánchez Sánchez,carlos.sánchez282@example.com,2020-06-04,2025-10-09,2025-12-30,20,89,1,9335.31,179.99,9155.32,3662.40,466.77,2035,82,0.2991,3.5897,0.0193,0.0112,0.4000,9155.32,3662.40,1675.54,657.34,1,23,Bajo,Fidelizacion y venta cruzada,4,5,5,14,455,Clientes estrella
284,283,Javier García Gómez,javier.garcía283@example.com,2021-01-17,2025-10-07,2025-12-30,18,82,2,8943.47,179.89,8763.58,3505.68,496.86,1808,84,0.3030,3.6363,0.0201,0.0244,0.4000,8763.58,3505.68,1806.75,708.21,0,23,Bajo,Fidelizacion y venta cruzada,4,5,5,14,455,Clientes estrella
285,284,Alejandro Sánchez Díaz,alejandro.sánchez284@example.com,2020-01-03,2025-05-27,2025-12-30,24,125,2,12873.96,229.80,12644.16,5058.04,536.42,2188,217,0.3339,4.0064,0.0178,0.0160,0.4000,12644.16,5058.04,2149.09,844.36,1,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
286,285,Sergio Ruiz Ruiz,sergio.ruiz285@example.com,2020-03-01,2025-08-29,2025-12-30,26,123,1,16175.71,89.99,16085.72,6434.64,622.14,2130,123,0.3715,4.4585,0.0056,0.0081,0.4000,16085.72,6434.64,2773.79,1103.40,1,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
287,286,Sergio Gómez López,sergio.gómez286@example.com,2020-08-17,2024-07-05,2025-12-30,13,60,2,10148.59,124.89,10023.70,4009.68,780.66,1961,543,0.2018,2.4213,0.0123,0.0333,0.4000,10023.70,4009.68,1890.25,746.83,0,58,Alto,Campana de reactivacion personalizada,3,5,5,13,355,Alto valor
288,287,Alejandro García García,alejandro.garcía287@example.com,2020-05-20,2025-12-26,2025-12-30,26,124,4,15859.79,429.87,15429.92,6172.32,609.99,2050,4,0.3860,4.6324,0.0271,0.0323,0.4000,15429.92,6172.32,2825.75,1099.73,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
289,288,Lucía Gómez Pérez,lucía.gómez288@example.com,2020-02-01,2025-08-20,2025-12-30,27,123,3,14314.90,589.88,13725.02,5490.32,530.18,2159,132,0.3806,4.5677,0.0412,0.0244,0.4000,13725.02,5490.32,2421.73,928.83,1,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
290,289,Ana Gómez Álvarez,ana.gómez289@example.com,2020-04-21,2025-12-22,2025-12-30,27,135,3,16354.96,649.97,15704.99,6282.36,605.74,2079,8,0.3953,4.7435,0.0397,0.0222,0.4000,15704.99,6282.36,2873.33,1103.72,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
291,290,Sergio Martínez López,sergio.martínez290@example.com,2020-01-19,2025-10-18,2025-12-30,23,106,1,12946.42,49.99,12896.43,5158.88,562.89,2172,73,0.3223,3.8677,0.0039,0.0094,0.4000,12896.43,5158.88,2177.11,867.53,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
292,291,María García García,maría.garcía291@example.com,2020-05-07,2025-12-08,2025-12-30,24,118,2,14083.30,99.98,13983.32,5593.68,586.80,2063,22,0.3541,4.2492,0.0071,0.0169,0.4000,13983.32,5593.68,2493.42,990.35,3,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
293,292,Javier Martínez Díaz,javier.martínez292@example.com,2021-03-17,2025-11-14,2025-12-30,19,107,2,11600.87,249.89,11350.98,4540.68,610.57,1749,46,0.3307,3.9678,0.0215,0.0187,0.4000,11350.98,4540.68,2422.65,948.25,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
294,293,Ana Pérez Martínez,ana.pérez293@example.com,2020-03-05,2025-11-25,2025-12-30,29,121,0,15719.81,0.00,15719.81,6288.32,542.06,2126,35,0.4152,4.9822,0.0000,0.0000,0.4000,15719.81,6288.32,2700.69,1080.34,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
295,294,Lucía Fernández Martínez,lucía.fernández294@example.com,2020-05-04,2025-12-01,2025-12-30,19,91,3,12232.02,609.88,11622.14,4649.12,643.79,2066,29,0.2799,3.3590,0.0499,0.0330,0.4000,11622.14,4649.12,2162.51,821.92,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
296,295,María López Álvarez,maría.lópez295@example.com,2020-12-27,2025-11-28,2025-12-30,28,131,5,17630.54,269.77,17360.77,6944.68,629.66,1829,32,0.4660,5.5916,0.0153,0.0382,0.4000,17360.77,6944.68,3520.81,1386.85,3,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
297,296,Carlos Ruiz Martínez,carlos.ruiz296@example.com,2020-02-14,2025-12-17,2025-12-30,23,152,2,15984.98,279.98,15705.00,6282.40,695.00,2146,13,0.3262,3.9146,0.0175,0.0132,0.4000,15705.00,6282.40,2720.65,1069.27,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
298,297,Marta Pérez Fernández,marta.pérez297@example.com,2020-04-09,2025-12-28,2025-12-30,13,64,1,8412.47,59.99,8352.48,3341.16,647.11,2091,2,0.1892,2.2708,0.0071,0.0156,0.4000,8352.48,3341.16,1469.47,583.62,1,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
299,298,María Díaz García,maría.díaz298@example.com,2020-08-10,2025-11-14,2025-12-30,17,74,1,6882.00,49.99,6832.01,2733.04,404.82,1968,46,0.2629,3.1551,0.0073,0.0135,0.4000,6832.01,2733.04,1277.26,507.24,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
300,299,Alejandro García Gómez,alejandro.garcía299@example.com,2020-05-10,2025-03-06,2025-12-30,18,75,2,9317.18,219.80,9097.38,3639.16,517.62,2060,299,0.2660,3.1915,0.0236,0.0267,0.4000,9097.38,3639.16,1651.99,645.24,0,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
301,300,María Gómez Fernández,maría.gómez300@example.com,2020-03-04,2025-12-27,2025-12-30,21,113,1,13240.16,49.90,13190.26,5276.48,630.48,2127,3,0.3005,3.6061,0.0038,0.0088,0.4000,13190.26,5276.48,2273.61,906.08,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
302,301,Carlos Martínez López,carlos.martínez301@example.com,2020-01-06,2025-10-24,2025-12-30,27,150,5,20255.17,959.95,19295.22,7718.52,750.19,2185,67,0.3761,4.5134,0.0474,0.0333,0.4000,19295.22,7718.52,3385.90,1290.25,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
303,302,Laura Fernández García,laura.fernández302@example.com,2020-01-04,2025-04-09,2025-12-30,19,93,1,12766.10,129.99,12636.11,5054.68,671.90,2187,265,0.2644,3.1732,0.0102,0.0108,0.4000,12636.11,5054.68,2132.06,844.18,0,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
304,303,Marta Sánchez Pérez,marta.sánchez303@example.com,2020-05-07,2025-12-10,2025-12-30,19,90,4,10629.76,499.69,10130.07,4052.28,559.46,2063,20,0.2803,3.3639,0.0470,0.0444,0.4000,10130.07,4052.28,1881.98,717.45,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
305,304,David Fernández Gómez,david.fernández304@example.com,2020-10-01,2025-10-28,2025-12-30,24,127,4,15198.85,424.87,14773.98,5909.96,633.29,1916,63,0.3813,4.5752,0.0280,0.0315,0.4000,14773.98,5909.96,2897.38,1126.62,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
306,305,Ana García Sánchez,ana.garcía305@example.com,2020-03-20,2025-11-02,2025-12-30,20,98,3,13492.77,489.88,13002.89,5201.44,674.64,2111,58,0.2884,3.4604,0.0363,0.0306,0.4000,13002.89,5201.44,2334.55,899.96,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
307,306,Carlos Pérez Álvarez,carlos.pérez306@example.com,2020-01-01,2025-12-18,2025-12-30,28,143,6,19816.97,1019.76,18797.21,7519.28,707.75,2190,12,0.3892,4.6699,0.0515,0.0420,0.4000,18797.21,7519.28,3305.09,1254.07,2,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
308,307,Lucía Gómez Pérez,lucía.gómez307@example.com,2020-03-05,2025-02-02,2025-12-30,20,95,1,8816.89,89.99,8726.90,3491.04,440.84,2126,331,0.2863,3.4360,0.0102,0.0105,0.4000,8726.90,3491.04,1514.75,599.77,0,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
309,308,María Díaz Sánchez,maría.díaz308@example.com,2020-12-25,2025-11-23,2025-12-30,21,83,1,8902.11,179.99,8722.12,3489.04,423.91,1831,37,0.3491,4.1891,0.0202,0.0120,0.4000,8722.12,3489.04,1775.80,696.00,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
310,309,Javier Gómez Díaz,javier.gómez309@example.com,2020-03-09,2025-09-29,2025-12-30,17,79,4,9147.05,469.96,8677.09,3471.04,538.06,2122,92,0.2438,2.9261,0.0514,0.0506,0.4000,8677.09,3471.04,1574.44,597.45,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
311,310,Marta Fernández Martínez,marta.fernández310@example.com,2020-02-12,2025-09-19,2025-12-30,24,125,2,14960.60,69.98,14890.62,5956.60,623.36,2148,102,0.3401,4.0810,0.0047,0.0160,0.4000,14890.62,5956.60,2543.93,1012.87,1,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
312,311,Alejandro Martínez Álvarez,alejandro.martínez311@example.com,2020-06-30,2025-08-18,2025-12-30,23,113,1,12131.71,149.99,11981.72,4793.04,527.47,2009,134,0.3485,4.1816,0.0124,0.0088,0.4000,11981.72,4793.04,2205.63,871.41,5,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
313,312,Sergio Díaz García,sergio.díaz312@example.com,2020-10-14,2025-10-18,2025-12-30,16,73,1,8160.84,24.90,8135.94,3254.56,510.05,1903,73,0.2559,3.0709,0.0031,0.0137,0.4000,8135.94,3254.56,1566.34,624.66,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
314,313,Laura García López,laura.garcía313@example.com,2020-04-24,2025-09-11,2025-12-30,27,145,2,16595.68,339.98,16255.70,6502.68,614.65,2076,110,0.3959,4.7504,0.0205,0.0138,0.4000,16255.70,6502.68,2919.83,1144.08,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
315,314,Laura Sánchez Sánchez,laura.sánchez314@example.com,2020-03-08,2025-06-07,2025-12-30,23,105,1,15261.88,49.99,15211.89,6085.08,663.56,2123,206,0.3298,3.9570,0.0033,0.0095,0.4000,15211.89,6085.08,2625.72,1046.90,0,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
316,315,Marta Martínez Martínez,marta.martínez315@example.com,2020-01-28,2025-10-22,2025-12-30,15,85,4,9599.62,659.87,8939.75,3576.16,639.97,2163,69,0.2111,2.5329,0.0687,0.0471,0.4000,8939.75,3576.16,1621.02,603.88,1,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
317,316,Javier Gómez Álvarez,javier.gómez316@example.com,2020-01-11,2025-01-03,2025-12-30,17,94,1,9752.36,34.99,9717.37,3887.20,573.67,2180,361,0.2374,2.8483,0.0036,0.0106,0.4000,9717.37,3887.20,1633.97,651.28,1,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
318,317,Sergio Sánchez Álvarez,sergio.sánchez317@example.com,2020-03-22,2025-11-19,2025-12-30,14,74,1,8617.46,299.99,8317.47,3327.20,615.53,2109,41,0.2021,2.4246,0.0348,0.0135,0.4000,8317.47,3327.20,1492.43,576.23,1,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
319,318,Alejandro Ruiz López,alejandro.ruiz318@example.com,2020-07-17,2025-10-09,2025-12-30,18,80,3,8451.50,384.88,8066.62,3226.84,469.53,1992,82,0.2750,3.3005,0.0455,0.0375,0.4000,8066.62,3226.84,1549.65,591.67,0,23,Bajo,Fidelizacion y venta cruzada,4,5,5,14,455,Clientes estrella
320,319,Lucía Pérez Díaz,lucía.pérez319@example.com,2020-01-04,2025-09-13,2025-12-30,23,114,1,14226.34,34.99,14191.35,5676.88,618.54,2187,108,0.3201,3.8412,0.0025,0.0088,0.4000,14191.35,5676.88,2375.94,948.09,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
321,320,Carlos Fernández Ruiz,carlos.fernández320@example.com,2020-05-19,2025-09-25,2025-12-30,19,99,1,10556.76,139.99,10416.77,4167.00,555.62,2051,96,0.2820,3.3836,0.0133,0.0101,0.4000,10416.77,4167.00,1879.99,742.08,2,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
322,321,Marta Pérez Sánchez,marta.pérez321@example.com,2020-01-06,2025-11-19,2025-12-30,18,85,3,11696.99,459.88,11237.11,4495.08,649.83,2185,41,0.2507,3.0089,0.0393,0.0353,0.4000,11237.11,4495.08,1955.30,751.41,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
323,322,Laura Martínez López,laura.martínez322@example.com,2020-02-08,2025-08-15,2025-12-30,20,106,4,12797.50,719.96,12077.54,4831.36,639.88,2152,137,0.2829,3.3945,0.0563,0.0377,0.4000,12077.54,4831.36,2172.07,820.01,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
324,323,Marta Gómez García,marta.gómez323@example.com,2020-01-13,2025-06-13,2025-12-30,25,126,4,16130.76,339.96,15790.80,6316.72,645.23,2178,200,0.3494,4.1925,0.0211,0.0317,0.4000,15790.80,6316.72,2705.12,1059.31,2,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
325,324,Laura Sánchez García,laura.sánchez324@example.com,2020-06-05,2025-12-08,2025-12-30,19,88,2,8301.78,409.98,7891.80,3156.96,436.94,2034,22,0.2843,3.4119,0.0494,0.0227,0.4000,7891.80,3156.96,1490.77,566.90,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
326,325,Marta Pérez Martínez,marta.pérez325@example.com,2020-01-16,2025-07-30,2025-12-30,23,112,5,12790.18,489.77,12300.41,4920.48,556.09,2175,153,0.3219,3.8624,0.0383,0.0446,0.4000,12300.41,4920.48,2147.87,826.30,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
327,326,Carlos Martínez Díaz,carlos.martínez326@example.com,2020-01-04,2025-06-20,2025-12-30,21,96,0,11321.34,0.00,11321.34,4528.80,539.11,2187,193,0.2923,3.5072,0.0000,0.0000,0.4000,11321.34,4528.80,1890.77,756.35,1,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
328,327,Sergio Díaz Pérez,sergio.díaz327@example.com,2020-03-06,2025-06-06,2025-12-30,20,106,3,11046.06,244.88,10801.18,4320.76,552.30,2125,207,0.2865,3.4376,0.0222,0.0283,0.4000,10801.18,4320.76,1898.62,742.66,1,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
329,328,María Pérez Ruiz,maría.pérez328@example.com,2020-03-13,2025-06-18,2025-12-30,20,123,6,15920.53,764.67,15155.86,6062.68,796.03,2118,195,0.2874,3.4490,0.0480,0.0488,0.4000,15155.86,6062.68,2745.50,1045.51,2,48,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
330,329,María López Álvarez,maría.lópez329@example.com,2020-04-02,2025-10-31,2025-12-30,16,62,2,5953.49,189.89,5763.60,2305.60,372.09,2098,60,0.2321,2.7855,0.0319,0.0323,0.4000,5763.60,2305.60,1036.47,401.39,1,23,Bajo,Mantener seguimiento comercial,5,5,5,15,555,Clientes estrella
331,330,Alejandro Álvarez Martínez,alejandro.álvarez330@example.com,2020-03-10,2025-10-22,2025-12-30,21,111,5,13691.73,829.86,12861.87,5145.08,651.99,2121,69,0.3014,3.6163,0.0606,0.0450,0.4000,12861.87,5145.08,2357.80,886.02,0,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
332,331,Laura Álvarez Martínez,laura.álvarez331@example.com,2020-02-08,2025-11-10,2025-12-30,25,142,6,16124.97,1379.94,14745.03,5898.44,645.00,2152,50,0.3536,4.2431,0.0856,0.0423,0.4000,14745.03,5898.44,2736.82,1001.12,1,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
333,332,Carlos Pérez Martínez,carlos.pérez332@example.com,2020-03-05,2025-11-06,2025-12-30,19,104,3,11142.08,259.79,10882.29,4353.20,586.43,2126,54,0.2720,3.2642,0.0233,0.0288,0.4000,10882.29,4353.20,1914.23,747.89,3,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
334,333,Lucía López Pérez,lucía.lópez333@example.com,2020-02-23,2025-12-30,2025-12-30,23,114,1,10379.80,129.99,10249.81,4100.24,451.30,2137,0,0.3276,3.9311,0.0125,0.0088,0.4000,10249.81,4100.24,1774.09,700.80,3,23,Bajo,Fidelizacion y venta cruzada,5,5,5,15,555,Clientes estrella
335,334,María Gómez Martínez,maría.gómez334@example.com,2020-04-22,2025-09-28,2025-12-30,19,104,1,12175.72,99.90,12075.82,4830.60,640.83,2078,93,0.2783,3.3396,0.0082,0.0096,0.4000,12075.82,4830.60,2140.13,849.07,0,36,Medio,Mantener seguimiento comercial,4,5,5,14,455,Clientes estrella
